Numero_expedient,Descripcio_dia_setmana,NK_Any,Mes_any,Dia_mes,Hora_dia,Descripcio_torn,Numero_lesionats_lleus,Numero_lesionats_greus,Numero_victimes,Numero_vehicles_implicats,Longitud,Latitud
2019S000273    ,Divendres,2019,1,11,21,Tarda,1,0,1,2,2.13395929563031,41.3802785070422
2019S000274    ,Divendres,2019,1,11,23,Nit,1,0,1,1,2.18862406168702,41.4136003004806
2019S000275    ,Dissabte,2019,1,12,1,Nit,0,0,0,0,2.11870422563097,41.4215334066991
2019S000276    ,Dissabte,2019,1,12,5,Nit,0,0,0,2,2.15642619160129,41.3859836250362
2019S000277    ,Dissabte,2019,1,12,9,Matí,0,0,0,1,2.20580861379684,41.4110979783141
2019S000278    ,Dissabte,2019,1,12,10,Matí,1,0,1,2,2.16361758972115,41.4030590402532
2019S000279    ,Dissabte,2019,1,12,9,Matí,0,0,0,2,2.16069719980796,41.3928434683914
2019S000280    ,Dissabte,2019,1,12,11,Matí,0,0,0,1,2.15076541397097,41.4188984032026
2019S000281    ,Divendres,2019,1,11,14,Tarda,1,0,1,2,2.15523550088791,41.3957443253883
2019S000282    ,Dissabte,2019,1,12,12,Matí,1,0,1,1,2.15739524369971,41.3884722684734
2019S000283    ,Dissabte,2019,1,12,13,Matí,1,0,1,3,2.20063146609904,41.4135760864543
2019S000284    ,Dissabte,2019,1,12,12,Matí,1,0,1,2,2.19029146264851,41.4125271080803
2019S000285    ,Dissabte,2019,1,12,15,Tarda,1,0,1,2,2.1763494917039,41.3951500647679
2019S000286    ,Dissabte,2019,1,12,14,Tarda,1,0,1,2,2.19810150665774,41.4116816108822
2019S000287    ,Dissabte,2019,1,12,14,Tarda,1,0,1,2,2.1681856053982,41.3893558644309
2019S000288    ,Dissabte,2019,1,12,13,Matí,1,0,1,2,2.19690822357104,41.4405851341812
2019S000289    ,Dissabte,2019,1,12,14,Tarda,2,0,2,2,2.16789209057856,41.4009569928916
2019S000290    ,Dissabte,2019,1,12,16,Tarda,1,0,1,2,2.19723322446214,41.406180054809
2019S000291    ,Dissabte,2019,1,12,18,Tarda,1,0,1,2,2.14328606720878,41.4051393121292
2019S000292    ,Dissabte,2019,1,12,19,Tarda,1,0,1,2,2.20306982979568,41.4409412601861
2019S000293    ,Dissabte,2019,1,12,20,Tarda,2,0,2,3,2.16773421099791,41.3923563022283
2019S000294    ,Dissabte,2019,1,12,21,Tarda,1,0,1,2,2.14205560516935,41.3829533829393
2019S000295    ,Diumenge,2019,1,13,0,Nit,2,0,2,2,2.18899500822688,41.4139253802987
2019S000296    ,Diumenge,2019,1,13,2,Nit,1,0,1,2,2.18474237679611,41.406972245764
2019S000297    ,Diumenge,2019,1,13,5,Nit,1,0,1,1,2.16795074555133,41.3875978101434
2019S000298    ,Diumenge,2019,1,13,7,Matí,0,0,0,2,2.18894297536782,41.3935095630051
2019S000299    ,Diumenge,2019,1,13,11,Matí,1,0,1,1,2.17488757542455,41.4006780628966
2019S000300    ,Diumenge,2019,1,13,12,Matí,2,0,2,2,2.1483799981642,41.3902089987473
2019S000301    ,Diumenge,2019,1,13,14,Tarda,1,0,1,2,2.1823416819001,41.3867959100701
2019S000302    ,Diumenge,2019,1,13,13,Matí,3,0,3,2,2.18825224217817,41.4518588476792
2019S000303    ,Dissabte,2019,1,12,21,Tarda,2,0,2,3,2.14666235129878,41.4098921075177
2019S000304    ,Diumenge,2019,1,13,16,Tarda,1,0,1,2,2.14725982364507,41.3819645029192
2019S000305    ,Diumenge,2019,1,13,15,Tarda,1,0,1,2,2.18639907152897,41.4157525740629
2019S000306    ,Diumenge,2019,1,13,1,Nit,1,0,1,1,2.1714579485037,41.3998114046632
2019S000307    ,Diumenge,2019,1,13,20,Tarda,1,0,1,2,2.15579027366923,41.3958846792506
2019S000308    ,Diumenge,2019,1,13,22,Nit,1,0,1,2,2.14891894905291,41.395894947047
2019S000309    ,Diumenge,2019,1,13,23,Nit,0,0,0,2,2.17459544066583,41.3948071031489
2019S000310    ,Diumenge,2019,1,13,23,Nit,1,0,1,2,2.16732884513503,41.4006690048016
2019S000311    ,Dilluns,2019,1,14,5,Nit,1,0,1,1,2.11594002656704,41.3975667390447
2019S000312    ,Dilluns,2019,1,14,6,Matí,1,0,1,1,2.14298414007839,41.373079697577
2019S000313    ,Dilluns,2019,1,14,5,Nit,1,0,1,2,2.11750063443472,41.3276343188737
2019S000314    ,Dilluns,2019,1,14,9,Matí,1,0,1,3,2.14556646834905,41.3897859591347
2019S000315    ,Diumenge,2019,1,13,21,Tarda,1,0,1,2,2.18427368445817,41.3842462898581
2019S000316    ,Dilluns,2019,1,14,9,Matí,1,0,1,1,2.1896730214231,41.4451989367955
2019S000317    ,Dilluns,2019,1,14,13,Matí,1,0,1,1,2.17022484985137,41.3747796378008
2019S000318    ,Dilluns,2019,1,14,13,Matí,2,0,2,2,2.18177137337556,41.4024030506205
2019S000319    ,Dilluns,2019,1,14,8,Matí,1,0,1,1,2.20566514680929,41.3994588846808
2019S000320    ,Dilluns,2019,1,14,13,Matí,1,0,1,2,2.15201416110123,41.4268763348655
2019S000321    ,Dilluns,2019,1,14,14,Tarda,1,0,1,2,2.12407606201781,41.3900006036831
2019S000322    ,Dilluns,2019,1,14,14,Tarda,1,0,1,2,2.18798392517017,41.4046357723946
2019S000323    ,Dilluns,2019,1,14,15,Tarda,1,0,1,3,2.13306616958777,41.3985107853227
2019S000324    ,Dilluns,2019,1,14,16,Tarda,1,0,1,2,2.20213830802912,41.4189191875479
2019S000325    ,Dilluns,2019,1,14,14,Tarda,1,0,1,1,2.18651122498177,41.4234014384736
2019S000326    ,Dilluns,2019,1,14,16,Tarda,1,0,1,3,2.16925759230081,41.3854330419444
2019S000327    ,Dilluns,2019,1,14,14,Tarda,1,0,1,2,2.15012758468526,41.3849116902025
2019S000328    ,Dilluns,2019,1,14,15,Tarda,2,0,2,2,2.19507550833042,41.3881597051843
2019S000329    ,Dilluns,2019,1,14,18,Tarda,2,0,2,3,2.16192843306059,41.3902417353554
2019S000330    ,Dilluns,2019,1,14,18,Tarda,4,0,4,2,2.15013343500405,41.4202143059695
2019S000331    ,Dilluns,2019,1,14,16,Tarda,1,0,1,2,2.15386631266505,41.3820297576094
2019S000332    ,Dilluns,2019,1,14,19,Tarda,0,0,0,2,2.1982611754857,41.4425429499882
2019S000333    ,Dilluns,2019,1,14,19,Tarda,0,2,2,2,2.17600929744068,41.4009554230613
2019S000334    ,Dilluns,2019,1,14,16,Tarda,2,0,2,2,2.1603619697064,41.381824051882
2019S000335    ,Dilluns,2019,1,14,7,Matí,1,0,1,2,2.20147493786405,41.4142075969556
2019S000336    ,Dilluns,2019,1,14,19,Tarda,1,0,1,2,2.14719252443719,41.3733388522872
2019S000337    ,Dilluns,2019,1,14,20,Tarda,1,0,1,2,2.10663337693196,41.3832404694579
2019S000338    ,Dilluns,2019,1,14,21,Tarda,0,0,0,1,2.16990841071566,41.4110539800672
2019S000339    ,Dimarts,2019,1,8,9,Matí,1,0,1,3,2.14272439047895,41.386467566417
2019S000340    ,Dilluns,2019,1,14,18,Tarda,2,0,2,2,2.17988038172973,41.4050173148104
2019S000341    ,Dilluns,2019,1,14,18,Tarda,1,0,1,2,2.18863919901076,41.397930240427
2019S000342    ,Dilluns,2019,1,14,16,Tarda,1,0,1,2,2.17232487281559,41.3994163646195
2019S000343    ,Dilluns,2019,1,14,18,Tarda,1,0,1,2,2.20964903449049,41.3994613694397
2019S000344    ,Dimarts,2019,1,15,1,Nit,1,0,1,2,2.14554957231495,41.3779123465582
2019S000345    ,Dilluns,2019,1,14,1,Nit,0,0,0,5,2.14810661416791,41.3969024477979
2019S000346    ,Dilluns,2019,1,14,9,Matí,1,0,1,1,2.19076450093347,41.4153467750731
2019S000347    ,Dimarts,2019,1,15,7,Matí,1,0,1,2,2.19305311839817,41.4473086160594
2019S000348    ,Dimarts,2019,1,15,7,Matí,3,0,3,2,2.19354571442177,41.4310001271168
2019S000349    ,Dimarts,2019,1,15,7,Matí,1,0,1,2,2.21791033942367,41.4060641361831
2019S000350    ,Dimarts,2019,1,15,8,Matí,2,0,2,5,2.20907522719,41.4199162844709
2019S000351    ,Dimarts,2019,1,15,8,Matí,1,0,1,4,2.13886922269835,41.418582177613
2019S000352    ,Dimarts,2019,1,15,10,Matí,0,0,0,2,2.13443753847086,41.3635731391099
2019S000353    ,Dimarts,2019,1,15,10,Matí,1,0,1,2,2.13883265637203,41.4171110015341
2019S000354    ,Dimarts,2019,1,15,9,Matí,1,0,1,2,2.1327037447766,41.3689517581932
2019S000355    ,Dimarts,2019,1,15,11,Matí,2,0,2,2,2.17995557143158,41.3828575463026
2019S000356    ,Dimarts,2019,1,15,10,Matí,1,0,1,1,2.17470720253212,41.4029072712153
2019S000357    ,Dimarts,2019,1,15,10,Matí,1,0,1,2,2.1483799981642,41.3902089987473
2019S000358    ,Dimarts,2019,1,15,12,Matí,3,0,3,1,2.17504334187092,41.4017839373588
2019S000359    ,Dimarts,2019,1,15,12,Matí,1,0,1,2,2.15797811418899,41.3821107225153
2019S000360    ,Dimarts,2019,1,15,13,Matí,2,0,2,2,2.14644041719469,41.403904335265
2019S000361    ,Dimarts,2019,1,15,14,Tarda,2,0,2,2,2.14773825911011,41.3744030704754
2019S000362    ,Dimarts,2019,1,15,15,Tarda,1,0,1,2,2.15166843195674,41.3891496097381
2019S000363    ,Dimarts,2019,1,15,15,Tarda,2,0,2,2,2.18798392517017,41.4046357723946
2019S000364    ,Dimarts,2019,1,15,15,Tarda,1,0,1,2,2.15145063967143,41.4344188953775
2019S000365    ,Dimarts,2019,1,15,18,Tarda,1,0,1,2,2.15745566837384,41.3526629087307
2019S000366    ,Dimarts,2019,1,15,13,Matí,1,0,1,1,2.17634947829057,41.4416135179983
2019S000367    ,Dimarts,2019,1,15,18,Tarda,1,0,1,2,2.16014842033206,41.3964666558317
2019S000368    ,Dimarts,2019,1,15,14,Tarda,1,0,1,2,2.15581301659621,41.3874058125131
2019S000369    ,Dimarts,2019,1,15,14,Tarda,1,0,1,2,2.14786244362472,41.3866189563595
2019S000370    ,Dimarts,2019,1,15,13,Matí,1,0,1,1,2.17670316654392,41.44137014954
2019S000371    ,Dimarts,2019,1,15,19,Tarda,1,0,1,3,2.12867337343846,41.3882606012918
2019S000372    ,Dimarts,2019,1,15,17,Tarda,1,0,1,1,2.12522242781384,41.383725398103
2019S000373    ,Dimarts,2019,1,15,16,Tarda,1,0,1,1,2.15031379364784,41.3896797884944
2019S000374    ,Dimarts,2019,1,15,19,Tarda,1,0,1,2,2.16581146653481,41.3969467842891
2019S000375    ,Dimarts,2019,1,15,21,Tarda,1,0,1,2,2.14384148900087,41.4280487289125
2019S000376    ,Dimarts,2019,1,15,19,Tarda,1,0,1,2,2.12704103081616,41.3855757307567
2019S000377    ,Dimarts,2019,1,15,14,Tarda,1,0,1,1,2.16301774354997,41.414189426366
2019S000378    ,Dimecres,2019,1,16,0,Nit,1,0,1,2,2.13815060222139,41.3790193034694
2019S000379    ,Dimecres,2019,1,16,2,Nit,0,0,0,2,2.18581874154261,41.4435971492763
2019S000380    ,Dimecres,2019,1,16,7,Matí,1,0,1,2,2.13454081932577,41.3898782080837
2019S000381    ,Dimecres,2019,1,16,7,Matí,1,0,1,1,2.20308522044306,41.4397028566063
2019S000382    ,Dimecres,2019,1,16,7,Matí,1,0,1,2,2.17466433615206,41.3970862011396
2019S000383    ,Dimecres,2019,1,16,8,Matí,1,0,1,3,2.18019695212583,41.4159031959072
2019S000384    ,Dimecres,2019,1,16,8,Matí,1,0,1,5,2.11298634785217,41.3981355207627
2019S000385    ,Dimecres,2019,1,16,8,Matí,1,0,1,2,2.13785259670416,41.3620653482824
2019S000386    ,Dimecres,2019,1,16,8,Matí,1,0,1,2,2.13902539401558,41.3834800211568
2019S000387    ,Dimecres,2019,1,16,9,Matí,1,0,1,2,2.15291833641409,41.3775841936228
2019S000388    ,Dimecres,2019,1,16,8,Matí,1,0,1,2,2.19018398557574,41.4148030580699
2019S000389    ,Dimecres,2019,1,16,3,Nit,0,0,0,1,2.17483369668179,41.3842058212439
2019S000390    ,Dimecres,2019,1,16,11,Matí,1,0,1,2,2.16984075824118,41.3990840194981
2019S000391    ,Dimecres,2019,1,16,8,Matí,1,0,1,2,2.1322099439525,41.3702725785944
2019S000392    ,Dimecres,2019,1,16,11,Matí,1,0,1,2,2.1832575604703,41.3823265343047
2019S000393    ,Dimecres,2019,1,16,12,Matí,2,0,2,3,2.1312866230133,41.393400438714
2019S000394    ,Dimecres,2019,1,16,14,Tarda,1,0,1,2,2.13840450839746,41.367527812937
2019S000395    ,Dimarts,2019,1,15,17,Tarda,1,0,1,2,2.16941701694957,41.4295827332631
2019S000396    ,Dimecres,2019,1,16,16,Tarda,1,0,1,3,2.20451901954596,41.3938463728251
2019S000397    ,Dimecres,2019,1,16,16,Tarda,1,0,1,2,2.17867710188514,41.4109999965897
2019S000398    ,Dimecres,2019,1,16,13,Matí,1,0,1,2,2.15919152044625,41.3900199116557
2019S000399    ,Dimecres,2019,1,16,14,Tarda,1,0,1,2,2.18137116597586,41.4464898154318
2019S000400    ,Dimecres,2019,1,16,15,Tarda,1,0,1,2,2.16312659790919,41.3893900681766
2019S000401    ,Dimecres,2019,1,16,17,Tarda,1,0,1,2,2.12598390890544,41.4103408191606
2019S000402    ,Dimecres,2019,1,16,19,Tarda,1,0,1,2,2.19003091833569,41.4023603401121
2019S000403    ,Dimecres,2019,1,16,19,Tarda,1,0,1,1,2.15036233230428,41.3745130007501
2019S000404    ,Dimecres,2019,1,16,19,Tarda,1,0,1,2,2.12707478271675,41.3878808021419
2019S000405    ,Dimecres,2019,1,16,20,Tarda,1,0,1,2,2.16666704524702,41.4039567765141
2019S000406    ,Dimecres,2019,1,16,18,Tarda,2,0,2,2,2.17565810342197,41.4033757172412
2019S000407    ,Dimecres,2019,1,16,20,Tarda,1,0,1,2,2.17389223039067,41.4110889597268
2019S000408    ,Dimecres,2019,1,16,21,Tarda,3,0,3,2,2.15415495774163,41.3874602004401
2019S000409    ,Dimecres,2019,1,16,20,Tarda,1,0,1,2,2.13853436595859,41.4176166935594
2019S000410    ,Dimecres,2019,1,16,11,Matí,0,0,0,1,2.14776198878889,41.4338999171175
2019S000411    ,Dimecres,2019,1,16,20,Tarda,1,0,1,2,2.18341222618508,41.4322658751809
2019S000412    ,Dimecres,2019,1,16,21,Tarda,2,0,2,2,2.13047725458193,41.3994803503336
2019S000413    ,Dimarts,2019,1,15,21,Tarda,1,0,1,2,2.13169586361136,41.3900360209734
2019S000414    ,Dimecres,2019,1,16,21,Tarda,2,0,2,1,2.15498645644138,41.4200268515929
2019S000415    ,Dimecres,2019,1,16,21,Tarda,1,0,1,2,2.15715441085479,41.386291881081
2019S000416    ,Dijous,2019,1,17,0,Nit,0,0,0,2,2.16425328747652,41.4115941051639
2019S000417    ,Dimecres,2019,1,16,23,Nit,2,0,2,2,2.17253907893677,41.4181547109792
2019S000418    ,Dijous,2019,1,17,7,Matí,1,0,1,2,2.16750111646954,41.3944349670957
2019S000419    ,Dijous,2019,1,17,8,Matí,1,0,1,1,2.11690058683081,41.3290903713239
2019S000420    ,Dijous,2019,1,17,8,Matí,1,0,1,1,2.18651325102606,41.4167380681694
2019S000421    ,Dijous,2019,1,17,8,Matí,1,0,1,2,2.22086003978103,41.4088469898446
2019S000422    ,Dijous,2019,1,17,9,Matí,2,0,2,2,2.17136104606894,41.4058194503217
2019S000423    ,Dijous,2019,1,17,9,Matí,1,0,1,2,2.13259660376923,41.3902815111308
2019S000424    ,Dijous,2019,1,17,10,Matí,1,0,1,2,2.16887751446032,41.3896392836146
2019S000425    ,Dijous,2019,1,17,8,Matí,1,0,1,3,2.14947117653057,41.3802988239783
2019S000426    ,Dijous,2019,1,17,9,Matí,1,0,1,2,2.17629209614222,41.4044512372501
2019S000427    ,Dijous,2019,1,17,8,Matí,1,0,1,1,2.18456657748263,41.42195757129
2019S000428    ,Dijous,2019,1,17,11,Matí,1,0,1,2,2.16699050168339,41.4120143344184
2019S000429    ,Dijous,2019,1,17,15,Tarda,1,0,1,1,2.16640307102999,41.3947970412549
2019S000430    ,Dijous,2019,1,17,16,Tarda,1,0,1,2,2.14235359397127,41.3751834590583
2019S000431    ,Dijous,2019,1,17,16,Tarda,2,0,2,3,2.17422341872965,41.4399708299287
2019S000432    ,Dijous,2019,1,17,15,Tarda,1,0,1,2,2.18648167253209,41.4103314334759
2019S000433    ,Dijous,2019,1,17,15,Tarda,1,0,1,1,2.16583735305869,41.3857342758079
2019S000434    ,Dijous,2019,1,17,17,Tarda,1,0,1,2,2.20242011143068,41.4157895450269
2019S000435    ,Dijous,2019,1,17,17,Tarda,1,0,1,2,2.16627919118905,41.3986686966365
2019S000436    ,Dijous,2019,1,17,14,Tarda,1,0,1,2,2.13965142189777,41.4016179550475
2019S000437    ,Dijous,2019,1,17,20,Tarda,1,0,1,2,2.16331053340981,41.4044173742352
2019S000438    ,Dijous,2019,1,17,19,Tarda,1,0,1,2,2.13787474742273,41.3915107884427
2019S000439    ,Dijous,2019,1,17,20,Tarda,1,0,1,2,2.13766532502053,41.3623222786695
2019S000440    ,Dijous,2019,1,17,20,Tarda,1,0,1,2,2.19499378882799,41.4469903831794
2019S000441    ,Dijous,2019,1,17,17,Tarda,1,0,1,2,2.14449073948426,41.3806416549909
2019S000442    ,Dijous,2019,1,17,18,Tarda,2,0,2,2,2.13321416403706,41.4143246240065
2019S000443    ,Dijous,2019,1,17,14,Tarda,1,0,1,2,2.17351637007949,41.444412223551
2019S000444    ,Dijous,2019,1,17,21,Tarda,2,0,2,1,2.13346478072521,41.3691971795646
2019S000445    ,Dijous,2019,1,17,22,Nit,1,0,1,2,2.14569167004419,41.4055540651564
2019S000446    ,Dijous,2019,1,17,23,Nit,1,0,1,2,2.20098085297759,41.4197265025582
2019S000447    ,Divendres,2019,1,18,0,Nit,1,0,1,2,2.17952782540745,41.3791811764261
2019S000448    ,Dijous,2019,1,17,23,Nit,1,0,1,2,2.15716694240781,41.3931002249034
2019S000449    ,Divendres,2019,1,18,1,Nit,1,0,1,2,2.18053150071829,41.3992805479153
2019S000450    ,Divendres,2019,1,18,7,Matí,0,0,0,1,2.18185942084202,41.4205876059743
2019S000451    ,Divendres,2019,1,18,10,Matí,1,0,1,2,2.16280759895622,41.3768871554431
2019S000452    ,Divendres,2019,1,18,10,Matí,0,0,0,1,2.17601414707971,41.3783593611252
2019S000453    ,Divendres,2019,1,18,12,Matí,1,0,1,1,2.17370974145583,41.4041415112189
2019S000454    ,Divendres,2019,1,18,12,Matí,1,0,1,1,2.15663787446793,41.3769877510328
2019S000455    ,Divendres,2019,1,18,13,Matí,1,0,1,2,2.19063798920099,41.4003887482195
2019S000456    ,Divendres,2019,1,18,13,Matí,0,1,1,2,2.18885839883452,41.4040733938928
2019S000457    ,Divendres,2019,1,18,13,Matí,1,0,1,4,2.1888017015567,41.3835710381213
2019S000458    ,Dilluns,2019,1,21,15,Tarda,1,0,1,2,2.16247345335406,41.3902448031278
2019S000459    ,Divendres,2019,1,18,13,Matí,1,0,1,1,2.16980575280818,41.3909962863402
2019S000460    ,Divendres,2019,1,18,15,Tarda,1,0,1,2,2.17511023908923,41.4070033912959
2019S000461    ,Divendres,2019,1,18,16,Tarda,1,0,1,2,2.1557323265086,41.3823915111921
2019S000462    ,Divendres,2019,1,18,11,Matí,1,0,1,1,2.17305859236859,41.4336452518476
2019S000463    ,Divendres,2019,1,18,16,Tarda,1,0,1,3,2.16214089852647,41.3899964796106
2019S000464    ,Divendres,2019,1,18,15,Tarda,1,0,1,2,2.14947755416327,41.3910331882695
2019S000465    ,Divendres,2019,1,18,16,Tarda,1,0,1,2,2.14286210512056,41.385689541252
2019S000466    ,Divendres,2019,1,18,17,Tarda,1,0,1,1,2.12544048471697,41.3776088585666
2019S000467    ,Divendres,2019,1,18,16,Tarda,1,0,1,2,2.18093026802356,41.4133934683921
2019S000468    ,Divendres,2019,1,18,11,Matí,0,0,0,1,2.18202991178254,41.4411834161148
2019S000469    ,Divendres,2019,1,18,13,Matí,1,0,1,2,2.13489295427043,41.3478186483267
2019S000470    ,Dimecres,2019,1,16,16,Tarda,1,0,1,2,2.13732145373492,41.4025806922762
2019S000471    ,Divendres,2019,1,18,19,Tarda,1,0,1,2,2.17184408031513,41.3979758640214
2019S000472    ,Divendres,2019,1,18,18,Tarda,1,0,1,2,2.18700403307472,41.4471397402433
2019S000473    ,Dissabte,2019,1,19,20,Tarda,1,0,1,1,2.13303170367492,41.4152685722274
2019S000474    ,Divendres,2019,1,18,14,Tarda,1,0,1,1,2.1821566027941,41.4003886722495
2019S000475    ,Divendres,2019,1,18,18,Tarda,1,0,1,2,2.17127926456299,41.3985748427901
2019S000476    ,Divendres,2019,1,18,20,Tarda,1,0,1,2,2.18083341396291,41.4010827371348
2019S000477    ,Divendres,2019,1,18,18,Tarda,1,0,1,3,2.20073219655835,41.4378652460894
2019S000478    ,Divendres,2019,1,18,23,Nit,1,0,1,2,2.15512436312843,41.3850663959108
2019S000479    ,Divendres,2019,1,18,22,Nit,0,0,0,1,2.15324688631619,41.3778663825737
2019S000480    ,Divendres,2019,1,18,20,Tarda,1,0,1,2,2.14511080872387,41.3839024456559
2019S000481    ,Dissabte,2019,1,19,10,Matí,2,0,2,1,2.16307539259092,41.4337523920294
2019S000482    ,Divendres,2019,1,18,22,Nit,1,0,1,2,2.15474787649324,41.3852408067545
2019S000483    ,Divendres,2019,1,18,15,Tarda,1,0,1,1,2.21211469468948,41.4155696397549
2019S000484    ,Dissabte,2019,1,19,2,Nit,1,0,1,2,2.15143201121657,41.3790921646178
2019S000485    ,Dissabte,2019,1,19,6,Matí,1,0,1,2,2.13644550044667,41.4012802098972
2019S000486    ,Divendres,2019,1,18,18,Tarda,1,0,1,2,2.1616929036431,41.3968622651819
2019S000487    ,Dissabte,2019,1,19,11,Matí,4,0,4,2,2.13892997380059,41.3918270137162
2019S000488    ,Dissabte,2019,1,19,7,Matí,1,0,1,1,2.17234176616843,41.3818464431454
2019S000489    ,Dissabte,2019,1,19,10,Matí,1,0,1,2,2.17854520490949,41.3764692326609
2019S000490    ,Dissabte,2019,1,19,14,Tarda,3,0,3,2,2.13930866344929,41.3680642167219
2019S000491    ,Dissabte,2019,1,19,15,Tarda,5,0,5,2,2.10566710454862,41.3866744215952
2019S000492    ,Dissabte,2019,1,19,12,Matí,2,0,2,2,2.19235710688545,41.3956975199268
2019S000493    ,Dissabte,2019,1,19,15,Tarda,1,0,1,2,2.2017101897336,41.3970923775507
2019S000494    ,Dissabte,2019,1,19,13,Matí,1,0,1,2,2.19639494048775,41.4104111008627
2019S000495    ,Dissabte,2019,1,19,13,Matí,1,0,1,2,2.13775101983912,41.4086819996307
2019S000496    ,Dissabte,2019,1,19,17,Tarda,4,0,4,2,2.13233178309967,41.3711188449815
2019S000497    ,Dissabte,2019,1,19,14,Tarda,1,0,1,2,2.14059079592443,41.3605318653745
2019S000498    ,Dissabte,2019,1,19,18,Tarda,4,0,4,2,2.20124070343478,41.4073472023767
2019S000499    ,Dissabte,2019,1,19,16,Tarda,1,0,1,1,2.17235476113182,41.3891303887923
2019S000500    ,Dissabte,2019,1,19,17,Tarda,1,1,2,2,2.16708610601324,41.3976907525013
2019S000501    ,Dissabte,2019,1,19,14,Tarda,0,0,0,1,2.12430274210773,41.3966473554618
2019S000502    ,Dissabte,2019,1,19,19,Tarda,1,0,1,2,2.14903416442106,41.374741432728
2019S000503    ,Dissabte,2019,1,19,21,Tarda,0,0,0,1,2.12246647156268,41.3331015548872
2019S000504    ,Dissabte,2019,1,19,20,Tarda,1,0,1,1,2.16332926373232,41.3748222122376
2019S000505    ,Dissabte,2019,1,19,23,Nit,3,0,3,4,2.10774769644544,41.3830537452031
2019S000506    ,Dissabte,2019,1,19,23,Nit,0,0,0,2,2.16309198445054,41.393991161865
2019S000507    ,Dissabte,2019,1,19,23,Nit,0,0,0,2,2.17660109071286,41.3750308109532
2019S000508    ,Dissabte,2019,1,19,21,Tarda,1,0,1,2,2.12783839348063,41.3819789929117
2019S000509    ,Dissabte,2019,1,19,23,Nit,2,0,2,2,2.17647054396634,41.4025316874837
2019S000510    ,Dissabte,2019,1,19,23,Nit,1,0,1,1,2.14503807390035,41.393160801849
2019S000511    ,Dissabte,2019,1,19,22,Nit,0,1,1,2,2.10663337693196,41.3832404694579
2019S000512    ,Dissabte,2019,1,19,22,Nit,1,0,1,2,2.16144281639869,41.3814922638767
2019S000513    ,Dissabte,2019,1,19,23,Nit,1,0,1,2,2.13630531812859,41.3451792588449
2019S000514    ,Diumenge,2019,1,20,0,Nit,1,0,1,1,2.13671992183743,41.3796735064788
2019S000515    ,Diumenge,2019,1,20,5,Nit,1,0,1,2,2.1483195620291,41.399667853611
2019S000516    ,Diumenge,2019,1,20,6,Matí,2,0,2,1,2.14320953323673,41.421471267996
2019S000517    ,Diumenge,2019,1,20,6,Matí,1,0,1,2,2.20576299401882,41.3949004575735
2019S000518    ,Diumenge,2019,1,20,8,Matí,1,0,1,1,2.13002196773094,41.3754445166545
2019S000519    ,Diumenge,2019,1,20,5,Nit,1,0,1,4,2.14913886703908,41.3962207498836
2019S000520    ,Diumenge,2019,1,20,11,Matí,0,0,0,2,2.17537305239261,41.3734068025895
2019S000521    ,Diumenge,2019,1,20,13,Matí,2,0,2,2,2.17533477060628,41.4003923116664
2019S000522    ,Diumenge,2019,1,20,14,Tarda,2,0,2,2,2.15355058807308,41.4230693413319
2019S000523    ,Diumenge,2019,1,20,16,Tarda,6,0,6,3,2.19236841317356,41.4342997293307
2019S000524    ,Diumenge,2019,1,20,16,Tarda,2,0,2,2,2.17957427369356,41.4013619121841
2019S000525    ,Diumenge,2019,1,20,17,Tarda,1,0,1,3,2.16666627862073,41.3933978456471
2019S000526    ,Diumenge,2019,1,20,19,Tarda,1,0,1,2,2.14193667506452,41.4051765450024
2019S000527    ,Diumenge,2019,1,20,20,Tarda,1,0,1,2,2.13568068542819,41.3621758803821
2019S000528    ,Diumenge,2019,1,20,19,Tarda,2,0,2,2,2.14981034307602,41.3597819329307
2019S000529    ,Diumenge,2019,1,20,22,Nit,1,0,1,2,2.16233479306969,41.3756916707022
2019S000530    ,Diumenge,2019,1,20,21,Tarda,2,0,2,3,2.11468799141567,41.3372796418757
2019S000531    ,Diumenge,2019,1,20,22,Nit,2,0,2,2,2.13570883267978,41.3341548472883
