Numero_expedient,Any,Mes_any,Dia_mes,Hora_dia,Numero_lesionats_lleus,Numero_lesionats_greus,Numero_victimes,Numero_vehicles_implicats,Longitud,Latitud
2018S009378    ,2018,12,8,12,1,0,1,2,2.161571,41.368667
2018S005604    ,2018,7,19,18,2,0,2,2,2.163034,41.368822
2018S001525    ,2018,2,25,17,2,0,2,2,2.165661,41.367401
2018S002285    ,2018,3,22,9,2,0,2,1,2.132499,41.368671
2018S002285    ,2018,3,22,9,2,0,2,1,2.132499,41.368671
2018S000355    ,2018,1,14,17,2,0,2,2,2.164597,41.369064
2018S006227    ,2018,8,11,9,0,0,0,1,2.132916,41.368935
2018S004020    ,2018,5,24,15,1,0,1,2,2.140873,41.369155
2018S002592    ,2018,4,5,18,1,0,1,2,2.155984,41.369065
2018S002768    ,2018,4,11,13,1,0,1,2,2.138215,41.368991
2018S003813    ,2018,5,16,8,1,0,1,2,2.140075,41.368552
2018S000448    ,2018,1,18,0,2,0,2,3,2.14,41.368496
2018S002619    ,2018,4,6,13,4,0,4,3,2.131711,41.36975
2018S001504    ,2018,2,24,15,1,0,1,2,2.132916,41.368935
2018S007525    ,2018,10,5,13,1,0,1,2,2.174374,41.370077
2018S000649    ,2018,1,25,9,1,0,1,2,2.172113,41.366928
2018S006817    ,2018,9,10,11,1,0,1,2,2.146725,41.369119
2018S008198    ,2018,10,27,7,1,0,1,1,2.146725,41.369119
2018S004431    ,2018,6,8,21,1,0,1,2,2.145313,41.367872
2018S003452    ,2018,5,3,19,1,0,1,2,2.145313,41.367872
2018S000163    ,2018,1,8,10,2,0,2,2,2.132916,41.368935
2018S005789    ,2018,7,26,16,0,0,0,1,2.132916,41.368935
2018S008967    ,2018,11,23,19,0,0,0,2,2.13339,41.369079
2018S008403    ,2018,11,2,18,0,0,0,3,2.140873,41.369155
2018S008136    ,2018,10,25,10,1,0,1,1,2.14209,41.369735
2018S006078    ,2018,8,6,17,1,0,1,2,2.142102,41.369416
2018S002762    ,2018,4,11,11,3,0,3,3,2.148725,41.36967
2018S006466    ,2018,8,25,6,1,1,2,1,2.149319,41.369641
2018S008739    ,2018,11,15,17,1,0,1,1,2.137403,41.369891
2018S006978    ,2018,9,17,15,1,0,1,2,2.134002,41.369727
2018S004410    ,2018,6,8,9,1,0,1,2,2.148725,41.36967
2018S004334    ,2018,6,5,10,1,0,1,2,2.146725,41.369119
2018S002110    ,2018,3,16,12,1,0,1,1,2.144898,41.367725
2018S004837    ,2018,6,24,1,4,0,4,4,2.140873,41.369155
2018S008456    ,2018,11,5,11,1,0,1,1,2.146725,41.369119
2018S007832    ,2018,10,15,11,1,0,1,1,2.136647,41.369751
2018S002808    ,2018,4,12,20,1,0,1,2,2.142349,41.369947
2018S008509    ,2018,11,6,18,1,0,1,2,2.143395,41.370388
2018S008753    ,2018,11,16,0,1,0,1,1,2.176939,41.373118
2018S008928    ,2018,11,22,12,1,0,1,1,2.167011,41.369861
2018S001725    ,2018,3,3,10,0,1,1,1,2.167391,41.370036
2018S000173    ,2018,1,8,18,1,0,1,2,2.167725,41.370097
2018S003502    ,2018,5,5,11,1,0,1,1,2.142349,41.369947
2018S000916    ,2018,2,2,22,0,0,0,3,2.165821,41.370072
2018S002421    ,2018,3,27,18,1,0,1,3,2.169295,41.370164
2018S002922    ,2018,4,17,10,1,0,1,2,2.167725,41.370097
2018S003931    ,2018,5,21,13,1,0,1,1,2.133696,41.369907
2018S002958    ,2018,4,18,5,1,0,1,2,2.174158,41.370173
2018S007916    ,2018,10,18,16,2,0,2,1,2.136979,41.369846
2018S001907    ,2018,3,9,2,1,0,1,2,2.142695,41.370523
2018S002371    ,2018,3,26,4,3,0,3,2,2.142695,41.370523
2018S004077    ,2018,5,26,12,1,0,1,1,2.158398,41.370116
2018S004582    ,2018,6,15,13,2,0,2,4,2.174179,41.370264
2018S004124    ,2018,5,28,13,1,0,1,4,2.142695,41.370523
2018S001756    ,2018,3,3,23,2,0,2,2,2.130262,41.370396
2018S002456    ,2018,3,29,7,1,0,1,2,2.12998,41.370086
2018S006348    ,2018,8,19,6,0,0,0,2,2.132009,41.371259
2018S001201    ,2018,2,13,19,2,0,2,2,2.12998,41.370086
2018S003961    ,2018,5,22,18,2,0,2,1,2.142349,41.369947
2018S003048    ,2018,4,20,17,1,0,1,2,2.142349,41.369947
2018S005146    ,2018,7,4,11,1,0,1,2,2.142695,41.370523
2018S005547    ,2018,7,17,21,2,0,2,2,2.142349,41.369947
2018S008449    ,2018,11,5,5,0,0,0,1,2.15581,41.370379
2018S000717    ,2018,1,26,18,1,0,1,3,2.142964,41.370382
2018S008495    ,2018,11,6,7,1,0,1,2,2.143706,41.370622
2018S000452    ,2018,1,18,1,0,0,0,4,2.166436,41.370308
2018S002865    ,2018,4,15,8,0,0,0,1,2.173312,41.367667
2018S007100    ,2018,9,21,8,0,0,0,2,2.174028,41.371515
2018S004895    ,2018,6,26,11,2,0,2,2,2.143934,41.37075
2018S004522    ,2018,6,13,0,1,0,1,2,2.142937,41.370705
2018S009385    ,2018,12,8,19,1,0,1,1,2.129547,41.370605
2018S003679    ,2018,5,11,16,3,0,3,5,2.174158,41.370173
2018S001799    ,2018,3,5,17,1,0,1,2,2.173302,41.368502
2018S009751    ,2018,12,21,6,1,0,1,2,2.174158,41.370173
2018S002930    ,2018,4,17,13,2,0,2,2,2.173302,41.368502
2018S001505    ,2018,2,23,16,1,0,1,2,2.172675,41.367734
2018S009536    ,2018,12,14,8,1,0,1,2,2.143878,41.371077
2018S007177    ,2018,9,24,18,1,0,1,1,2.150687,41.370764
2018S004740    ,2018,6,20,17,1,0,1,2,2.137483,41.370975
2018S005093    ,2018,7,2,18,1,0,1,2,2.142484,41.371076
2018S001587    ,2018,2,27,16,1,0,1,2,2.142475,41.370855
2018S002936    ,2018,4,17,16,1,0,1,2,2.143156,41.370869
2018S003211    ,2018,4,25,23,1,0,1,2,2.166035,41.371241
2018S008822    ,2018,11,19,9,1,0,1,2,2.130965,41.370901
2018S000515    ,2018,1,20,4,1,0,1,5,2.165907,41.371116
2018S007207    ,2018,9,25,19,1,0,1,1,2.142937,41.370705
2018S001381    ,2018,2,20,16,1,0,1,2,2.143878,41.371077
2018S009515    ,2018,12,13,13,1,0,1,2,2.144689,41.370421
2018S003353    ,2018,5,1,2,1,0,1,2,2.150962,41.371311
2018S001879    ,2018,3,8,8,1,0,1,2,2.150413,41.371277
2018S009723    ,2018,12,20,7,1,0,1,2,2.132009,41.371259
2018S005138    ,2018,7,3,18,0,0,0,2,2.160069,41.371274
2018S003411    ,2018,5,3,0,2,0,2,3,2.144567,41.371269
2018S000604    ,2018,1,23,14,1,0,1,2,2.132557,41.371486
2018S007066    ,2018,9,20,11,0,0,0,2,2.132166,41.371355
2018S005051    ,2018,6,30,19,1,0,1,2,2.132166,41.371355
2018S008592    ,2018,11,9,13,1,0,1,2,2.132166,41.371355
2018S007824    ,2018,10,15,12,1,0,1,2,2.134989,41.365883
2018S001782    ,2018,3,5,9,1,0,1,2,2.135294,41.365972
2018S005515    ,2018,7,17,6,1,0,1,2,2.128001,41.382867
2018S006910    ,2018,9,13,19,0,1,1,2,2.132166,41.371355
2018S007291    ,2018,9,28,9,1,0,1,2,2.132166,41.371355
2018S008927    ,2018,11,22,11,1,0,1,2,2.15141,41.371657
2018S003976    ,2018,5,23,13,1,0,1,2,2.161332,41.371594
2018S000876    ,2018,2,1,19,1,0,1,2,2.137349,41.371299
2018S005217    ,2018,7,6,15,1,0,1,2,2.174498,41.372173
2018S002203    ,2018,3,19,12,1,0,1,1,2.132557,41.371486
2018S004947    ,2018,6,27,18,1,0,1,2,2.175677,41.371594
2018S007489    ,2018,10,4,14,3,0,3,4,2.174374,41.370077
2018S005304    ,2018,7,9,19,1,0,1,3,2.175677,41.371594
2018S002177    ,2018,3,18,13,1,0,1,3,2.174008,41.369247
2018S003721    ,2018,5,13,13,1,0,1,1,2.162751,41.371378
2018S008544    ,2018,11,8,4,2,0,2,2,2.143796,41.371391
2018S006571    ,2018,8,30,12,1,0,1,2,2.143796,41.371391
2018S007158    ,2018,9,23,12,1,0,1,2,2.1656,41.371668
2018S003809    ,2018,5,16,5,1,0,1,2,2.136124,41.371347
2018S001809    ,2018,3,6,8,1,0,1,2,2.174158,41.370173
2018S001046    ,2018,2,8,8,1,0,1,2,2.174158,41.370173
2018S001927    ,2018,3,9,15,1,0,1,2,2.171625,41.366096
2018S001965    ,2018,3,10,21,0,0,0,1,2.150413,41.371277
2018S006803    ,2018,9,9,18,2,0,2,1,2.150194,41.372689
2018S002277    ,2018,3,21,19,1,0,1,2,2.160883,41.371483
2018S007346    ,2018,9,30,2,1,0,1,1,2.144033,41.37153
2018S003402    ,2018,5,2,19,1,0,1,2,2.169373,41.371783
2018S006365    ,2018,8,20,7,1,0,1,2,2.145024,41.371613
2018S005630    ,2018,7,20,13,1,0,1,2,2.145378,41.37188
2018S005691    ,2018,7,23,11,1,0,1,2,2.16971,41.371959
2018S005750    ,2018,7,25,14,1,0,1,2,2.140837,41.371765
2018S005885    ,2018,7,30,14,1,0,1,2,2.15141,41.371657
2018S009909    ,2018,12,28,19,1,0,1,2,2.174498,41.372173
2018S001253    ,2018,2,15,13,2,0,2,3,2.135294,41.365972
2018S000740    ,2018,1,27,17,1,0,1,1,2.159044,41.372192
2018S007699    ,2018,10,10,12,1,0,1,2,2.145607,41.372053
2018S001422    ,2018,2,21,14,1,0,1,2,2.163065,41.372199
2018S003146    ,2018,4,24,6,4,0,4,2,2.163065,41.372199
2018S006407    ,2018,8,22,14,1,0,1,3,2.147469,41.372081
2018S000909    ,2018,2,2,22,1,0,1,2,2.162896,41.37218
2018S003841    ,2018,5,16,17,1,0,1,3,2.144787,41.372099
2018S000553    ,2018,1,21,21,2,0,2,1,2.144787,41.372099
2018S000688    ,2018,1,26,6,2,0,2,2,2.144819,41.372121
2018S000727    ,2018,1,27,11,1,0,1,1,2.144725,41.371731
2018S002423    ,2018,3,27,21,2,0,2,3,2.144787,41.372099
2018S003911    ,2018,5,20,10,1,0,1,1,2.156924,41.372071
2018S003381    ,2018,5,2,11,1,0,1,2,2.174374,41.370077
2018S004821    ,2018,6,22,17,1,0,1,4,2.174374,41.370077
2018S003600    ,2018,5,9,13,1,0,1,2,2.189016,41.383396
2018S004494    ,2018,6,12,8,1,0,1,2,2.176939,41.373118
2018S007273    ,2018,9,27,14,1,0,1,2,2.174374,41.370077
2018S006996    ,2018,9,18,8,1,0,1,1,2.155621,41.372335
2018S000133    ,2018,1,7,3,1,0,1,2,2.131711,41.36975
2018S000201    ,2018,1,9,10,1,0,1,2,2.165299,41.372468
2018S002824    ,2018,4,13,12,1,0,1,2,2.128539,41.37214
2018S004875    ,2018,6,25,19,1,0,1,2,2.174158,41.370173
2018S008724    ,2018,11,15,10,1,0,1,2,2.174158,41.370173
2018S008343    ,2018,10,31,20,1,0,1,2,2.176709,41.373228
2018S007045    ,2018,9,19,17,1,0,1,4,2.161944,41.372491
2018S007443    ,2018,10,3,10,1,0,1,2,2.145903,41.372275
2018S004166    ,2018,5,30,3,2,0,2,2,2.130007,41.372083
2018S008829    ,2018,11,19,17,1,0,1,1,2.171965,41.372348
2018S007549    ,2018,10,5,22,1,0,1,1,2.153533,41.372451
2018S000872    ,2018,2,1,20,2,0,2,1,2.153533,41.372451
2018S000925    ,2018,2,3,14,3,0,3,1,2.146167,41.372857
2018S000946    ,2018,2,4,21,2,0,2,1,2.146078,41.372407
2018S008140    ,2018,10,25,12,1,0,1,1,2.167257,41.372563
2018S009568    ,2018,12,14,19,2,0,2,1,2.161502,41.372583
2018S005887    ,2018,7,30,14,1,0,1,2,2.146167,41.372857
2018S009670    ,2018,12,18,15,1,0,1,2,2.154544,41.372704
2018S005772    ,2018,7,26,8,1,0,1,2,2.14195,41.372468
2018S006152    ,2018,8,9,20,1,0,1,2,2.146458,41.37235
2018S008561    ,2018,11,8,15,1,0,1,2,2.160595,41.372715
2018S001839    ,2018,3,6,18,0,1,1,2,2.154301,41.37261
2018S003523    ,2018,5,6,12,2,0,2,2,2.170756,41.372749
2018S001808    ,2018,3,6,7,1,0,1,2,2.153533,41.372451
2018S003955    ,2018,5,22,14,1,0,1,2,2.173866,41.372802
2018S008660    ,2018,11,12,11,2,0,2,3,2.175179,41.372479
2018S000522    ,2018,1,20,11,1,0,1,1,2.128137,41.372646
2018S003685    ,2018,5,11,19,1,0,1,2,2.150194,41.372689
2018S000215    ,2018,1,9,19,1,0,1,2,2.150194,41.372689
2018S009969    ,2018,12,31,21,1,0,1,2,2.146476,41.372701
2018S009364    ,2018,12,7,13,1,0,1,1,2.126143,41.372423
2018S001602    ,2018,2,28,6,1,0,1,2,2.142451,41.372684
2018S009823    ,2018,12,23,22,0,0,0,2,2.155181,41.372876
2018S002100    ,2018,3,15,20,0,0,0,1,2.159186,41.372806
2018S002910    ,2018,4,16,20,1,0,1,2,2.131109,41.372582
2018S006129    ,2018,8,9,8,1,0,1,3,2.15539,41.372993
2018S001403    ,2018,2,21,13,1,0,1,1,2.165548,41.372969
2018S000779    ,2018,1,29,14,1,0,1,2,2.155926,41.372944
2018S002766    ,2018,4,11,12,1,0,1,2,2.172349,41.373142
2018S008794    ,2018,11,17,11,2,0,2,2,2.156699,41.372972
2018S003303    ,2018,4,28,16,2,0,2,3,2.146078,41.372407
2018S003481    ,2018,5,4,14,2,0,2,3,2.145781,41.372844
2018S001891    ,2018,3,8,13,1,0,1,1,2.146476,41.372701
2018S009731    ,2018,12,20,14,1,0,1,2,2.146078,41.372407
2018S002129    ,2018,3,16,18,1,0,1,3,2.175039,41.370822
2018S009617    ,2018,12,17,0,3,0,3,1,2.177594,41.373868
2018S003740    ,2018,5,13,22,1,0,1,2,2.145969,41.372987
2018S006311    ,2018,8,17,2,0,1,1,2,2.146167,41.372857
2018S000371    ,2018,1,15,10,1,0,1,2,2.159254,41.372941
2018S005132    ,2018,7,3,15,0,0,0,7,2.146167,41.372857
2018S003965    ,2018,5,23,9,0,0,0,2,2.155181,41.372876
2018S001177    ,2018,2,12,20,1,0,1,2,2.155181,41.372876
2018S007714    ,2018,10,10,19,1,0,1,2,2.155181,41.372876
2018S007778    ,2018,10,13,14,1,0,1,2,2.146167,41.372857
2018S002082    ,2018,3,15,6,1,0,1,2,2.169067,41.373254
2018S002634    ,2018,4,6,18,2,0,2,2,2.155926,41.372944
2018S009663    ,2018,12,18,11,2,0,2,2,2.176311,41.374766
2018S002984    ,2018,4,18,17,1,0,1,1,2.158376,41.373016
2018S007082    ,2018,9,20,18,2,0,2,1,2.128667,41.372926
2018S009158    ,2018,11,30,14,3,0,3,2,2.147064,41.373149
2018S009134    ,2018,11,29,17,1,0,1,2,2.146963,41.373073
2018S009776    ,2018,12,22,2,1,0,1,3,2.125714,41.37284
2018S005251    ,2018,7,7,19,1,0,1,1,2.155153,41.373186
2018S005853    ,2018,7,29,15,2,0,2,2,2.134756,41.365838
2018S008068    ,2018,10,19,18,1,0,1,2,2.147064,41.373149
2018S007914    ,2018,10,18,14,1,0,1,1,2.146167,41.372857
2018S000319    ,2018,1,13,10,1,0,1,2,2.176656,41.374429
2018S007993    ,2018,10,21,9,3,0,3,2,2.176656,41.374429
2018S007995    ,2018,10,21,10,2,0,2,2,2.176656,41.374429
2018S003318    ,2018,4,29,10,3,0,3,2,2.176656,41.374429
2018S004005    ,2018,5,24,9,1,0,1,2,2.177624,41.374301
2018S002633    ,2018,4,6,17,1,0,1,2,2.136014,41.373166
2018S006783    ,2018,9,8,1,1,0,1,2,2.146435,41.373336
2018S009520    ,2018,12,13,19,1,0,1,2,2.147624,41.374226
2018S007779    ,2018,10,13,14,1,0,1,2,2.177594,41.373868
2018S007845    ,2018,10,16,7,1,0,1,3,2.174158,41.370173
2018S006960    ,2018,9,16,16,1,0,1,2,2.176311,41.374766
2018S000051    ,2018,1,3,12,1,0,1,2,2.135723,41.36384
2018S007618    ,2018,10,8,11,1,0,1,2,2.147288,41.373319
2018S003315    ,2018,4,29,7,1,0,1,1,2.147519,41.373836
2018S005824    ,2018,7,27,18,2,0,2,2,2.147288,41.373319
2018S006104    ,2018,8,7,19,1,0,1,2,2.168426,41.373444
2018S000941    ,2018,2,3,16,0,0,0,4,2.125589,41.37316
2018S004642    ,2018,6,18,10,1,0,1,2,2.130646,41.374882
2018S001776    ,2018,3,4,22,1,0,1,1,2.170363,41.37374
2018S008121    ,2018,10,24,21,1,0,1,1,2.131267,41.373341
2018S002012    ,2018,3,12,16,1,0,1,2,2.135294,41.365972
2018S004175    ,2018,5,30,11,2,0,2,2,2.168285,41.389334
2018S001597    ,2018,2,27,17,0,0,0,2,2.172486,41.373618
2018S003920    ,2018,5,20,17,1,0,1,1,2.124839,41.373357
2018S000801    ,2018,1,30,14,1,0,1,2,2.167307,41.373779
2018S001626    ,2018,2,28,20,1,0,1,2,2.146994,41.373757
2018S007643    ,2018,10,8,22,2,0,2,1,2.175263,41.373936
2018S002965    ,2018,4,18,11,1,0,1,2,2.146994,41.373757
2018S008152    ,2018,12,8,16,2,0,2,1,2.142514,41.373786
2018S000375    ,2018,1,15,8,1,0,1,2,2.142514,41.373786
2018S005227    ,2018,7,6,19,1,0,1,1,2.169137,41.374098
2018S001485    ,2018,2,23,22,1,0,1,2,2.128744,41.373625
2018S000146    ,2018,1,7,21,1,0,1,2,2.154601,41.373879
2018S004448    ,2018,6,9,14,1,0,1,2,2.144417,41.373868
2018S003011    ,2018,4,19,16,1,0,1,1,2.154869,41.373921
2018S003196    ,2018,4,25,13,0,0,0,1,2.147252,41.374049
2018S001861    ,2018,3,7,15,0,0,0,5,2.146994,41.373757
2018S007886    ,2018,10,17,15,1,0,1,1,2.141547,41.374039
2018S007022    ,2018,9,6,16,0,0,0,1,2.177624,41.374301
2018S007351    ,2018,9,30,9,0,0,0,3,2.177624,41.374301
2018S003652    ,2018,5,11,4,0,0,0,1,2.174374,41.370077
2018S004384    ,2018,6,7,7,2,0,2,3,2.147519,41.373836
2018S006067    ,2018,8,6,9,0,0,0,1,2.161938,41.374236
2018S005070    ,2018,7,1,16,2,0,2,2,2.147799,41.3737
2018S008089    ,2018,10,24,9,1,0,1,2,2.176311,41.374766
2018S008504    ,2018,11,6,19,2,0,2,2,2.176311,41.374766
2018S004765    ,2018,6,21,13,1,0,1,2,2.176311,41.374766
2018S001755    ,2018,3,3,23,2,0,2,2,2.175188,41.374452
2018S007681    ,2018,10,10,1,2,0,2,2,2.175188,41.374452
2018S004638    ,2018,6,18,10,1,0,1,2,2.132009,41.371259
2018S007338    ,2018,9,29,13,1,0,1,2,2.173787,41.374544
2018S008535    ,2018,11,7,19,0,1,1,1,2.173217,41.374767
2018S008289    ,2018,10,30,14,1,0,1,2,2.147624,41.374226
2018S007735    ,2018,10,11,17,1,0,1,2,2.147624,41.374226
2018S001143    ,2018,2,11,13,1,0,1,2,2.147624,41.374226
2018S006623    ,2018,9,1,12,2,0,2,1,2.147832,41.374383
2018S007369    ,2018,10,1,11,1,0,1,2,2.147624,41.374226
2018S006401    ,2018,8,22,11,1,0,1,2,2.147624,41.374226
2018S003852    ,2018,5,17,12,3,0,3,2,2.147692,41.374277
2018S000765    ,2018,1,28,20,2,0,2,1,2.142528,41.37456
2018S008795    ,2018,11,17,14,0,0,0,1,2.176292,41.372365
2018S003383    ,2018,5,2,11,1,0,1,2,2.176292,41.372365
2018S008260    ,2018,10,29,20,1,0,1,1,2.141484,41.374578
2018S009696    ,2018,12,19,12,1,0,1,2,2.149703,41.375005
2018S009611    ,2018,12,16,19,1,0,1,2,2.150194,41.372689
2018S001464    ,2018,2,23,14,1,0,1,2,2.170003,41.374971
2018S006628    ,2018,9,2,3,1,0,1,2,2.170003,41.374971
2018S002906    ,2018,4,16,19,1,0,1,2,2.142528,41.37456
2018S006336    ,2018,8,18,16,3,0,3,2,2.176709,41.373228
2018S003389    ,2018,5,2,13,1,0,1,2,2.176656,41.374429
2018S005638    ,2018,7,20,18,1,0,1,2,2.17669,41.375019
2018S007429    ,2018,10,2,13,1,0,1,2,2.176656,41.374429
2018S007771    ,2018,10,13,6,1,0,1,2,2.176656,41.374429
2018S004035    ,2018,5,25,5,0,0,0,2,2.177624,41.374301
2018S001814    ,2018,3,6,11,1,0,1,2,2.17724,41.374806
2018S001184    ,2018,2,13,8,1,0,1,2,2.176656,41.374429
2018S006436    ,2018,8,23,20,2,0,2,1,2.143556,41.374487
2018S002841    ,2018,4,13,21,1,0,1,2,2.16135,41.374591
2018S008802    ,2018,11,17,19,1,0,1,1,2.166802,41.374605
2018S006921    ,2018,9,14,4,1,0,1,1,2.170003,41.374971
2018S005103    ,2018,7,3,0,1,0,1,1,2.169023,41.37516
2018S009313    ,2018,12,5,12,1,0,1,2,2.165569,41.374791
2018S005124    ,2018,7,3,16,1,0,1,2,2.166179,41.374789
2018S004605    ,2018,6,16,3,1,0,1,1,2.166102,41.374769
2018S002944    ,2018,4,17,21,0,0,0,2,2.167921,41.374786
2018S002163    ,2018,3,17,17,1,0,1,1,2.168047,41.374786
2018S006290    ,2018,8,15,23,1,0,1,2,2.168047,41.374786
2018S005460    ,2018,7,15,0,0,1,1,1,2.167733,41.374962
2018S003648    ,2018,5,10,22,2,0,2,1,2.166693,41.374725
2018S000068    ,2018,1,4,7,1,0,1,2,2.166566,41.374763
2018S001648    ,2018,3,1,12,1,0,1,2,2.166377,41.374789
2018S005603    ,2018,7,19,19,2,0,2,2,2.165569,41.374791
2018S005234    ,2018,7,7,1,1,0,1,2,2.16548,41.374967
2018S002318    ,2018,3,23,10,2,0,2,1,2.165569,41.374791
2018S003975    ,2018,5,23,12,4,0,4,2,2.16548,41.374967
2018S009080    ,2018,11,28,6,1,0,1,2,2.124458,41.3745
2018S008953    ,2018,11,23,10,2,0,2,1,2.130814,41.374568
2018S008262    ,2018,10,29,22,1,0,1,1,2.15886,41.37481
2018S008470    ,2018,11,5,20,1,0,1,1,2.163196,41.374973
2018S006363    ,2018,8,20,2,0,0,0,1,2.163069,41.374798
2018S007005    ,2018,8,25,7,1,0,1,2,2.149394,41.374654
2018S005823    ,2018,7,27,13,1,0,1,1,2.149519,41.375343
2018S008623    ,2018,11,10,18,2,0,2,1,2.149519,41.375343
2018S002255    ,2018,3,21,14,1,0,1,1,2.149519,41.375343
2018S009784    ,2018,12,22,12,1,0,1,2,2.149703,41.375005
2018S005832    ,2018,7,27,23,2,0,2,2,2.148693,41.373946
2018S004102    ,2018,5,27,17,1,0,1,2,2.149394,41.374654
2018S008392    ,2018,11,2,11,1,0,1,2,2.148693,41.373946
2018S002202    ,2018,3,19,11,1,0,1,2,2.150356,41.375414
2018S005413    ,2018,7,13,0,2,0,2,2,2.149703,41.375005
2018S007636    ,2018,10,8,20,1,0,1,2,2.150356,41.375414
2018S003619    ,2018,5,9,22,3,0,3,2,2.149394,41.374654
2018S006871    ,2018,9,12,16,1,0,1,2,2.149394,41.374654
2018S003843    ,2018,5,16,20,1,0,1,2,2.149703,41.375005
2018S000936    ,2018,2,4,9,1,0,1,1,2.150356,41.375414
2018S005718    ,2018,7,24,12,1,0,1,2,2.160933,41.374978
2018S005346    ,2018,7,10,22,1,0,1,2,2.160933,41.374978
2018S000001    ,2018,1,1,3,2,0,2,3,2.160723,41.374806
2018S006762    ,2018,9,7,12,1,0,1,2,2.160543,41.374806
2018S007747    ,2018,10,11,22,1,0,1,2,2.160723,41.374806
2018S007144    ,2018,9,22,11,1,0,1,2,2.160723,41.374806
2018S002402    ,2018,3,27,8,1,0,1,3,2.160723,41.374806
2018S003518    ,2018,5,5,21,1,0,1,2,2.159848,41.374808
2018S003866    ,2018,5,18,7,1,0,1,1,2.159848,41.374808
2018S008668    ,2018,11,12,17,1,0,1,1,2.158695,41.374984
2018S003251    ,2018,4,27,11,1,0,1,2,2.15886,41.37481
2018S009129    ,2018,11,29,13,1,0,1,1,2.158695,41.374984
2018S004302    ,2018,6,3,17,1,0,1,2,2.144957,41.374715
2018S004759    ,2018,6,21,10,1,0,1,2,2.158235,41.374811
2018S004653    ,2018,6,18,18,1,0,1,2,2.158235,41.374811
2018S000657    ,2018,1,25,11,1,0,1,2,2.158235,41.374811
2018S009727    ,2018,12,20,11,1,0,1,2,2.15656,41.374816
2018S002893    ,2018,4,16,11,1,0,1,3,2.161156,41.374807
2018S001134    ,2018,2,10,18,1,0,1,2,2.156432,41.374991
2018S002932    ,2018,4,17,12,1,0,1,2,2.156432,41.374991
2018S000358    ,2018,1,14,20,1,0,1,2,2.156432,41.374991
2018S004637    ,2018,6,18,9,1,0,1,2,2.172969,41.374949
2018S005395    ,2018,7,12,16,1,0,1,2,2.173217,41.374767
2018S003386    ,2018,5,2,12,2,0,2,1,2.154167,41375
2018S007609    ,2018,10,8,8,1,0,1,2,2.15454,41.37482
2018S001081    ,2018,2,9,7,1,0,1,2,2.173217,41.374767
2018S006239    ,2018,8,13,18,0,1,1,2,2.172713,41.374802
2018S005912    ,2018,7,31,5,1,0,1,1,2.172307,41.374626
2018S001792    ,2018,3,5,11,1,0,1,3,2.172474,41.374996
2018S006546    ,2018,8,29,2,1,0,1,2,2.17669,41.375019
2018S002942    ,2018,4,17,17,1,0,1,2,2.17669,41.375019
2018S005867    ,2018,7,30,1,1,0,1,2,2.17226,41.375009
2018S005523    ,2018,7,17,10,1,0,1,2,2.173217,41.374767
2018S008497    ,2018,11,6,14,1,0,1,2,2.171651,41.375052
2018S004898    ,2018,6,26,12,1,0,1,2,2.123518,41.374748
2018S001867    ,2018,3,7,20,1,0,1,1,2.170739,41.375109
2018S009774    ,2018,12,21,20,2,0,2,2,2.148344,41.375404
2018S005250    ,2018,7,7,19,1,0,1,2,2.149519,41.375343
